Source,Exercise,Participant,hand,label,Unnamed: 0,Unnamed: 0.1,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
val1,raise_arms_horizontally,22.6 13.37.22.xlsx,right,1,702,55,0.113094625,-0.400415728,-0.583011626,-1.119741626,0.047572377,-0.475133519,-0.504832368,0.692986381,-1.071273754,0.425874872,-0.571137501,0.924840385,-0.569160352,-0.76034025,-0.385411062,0.301433885,-0.254145535,-0.675013462,-0.572068097,-0.830765332,-0.401404801,-1.038406447,-0.330124141,-0.190886309,-0.192510184,-0.564817301,-0.34263584,0.578503023,0.074761921,-0.702469814,0.374479298,0.094934232,-0.070536752,-0.242727636,-0.469339648,-1.37293691,-0.238459209,0.081813449
val1,raise_arms_horizontally,22.6 13.45.32.xlsx,left,1,703,56,-1.825670371,1.094569173,0.678858439,0.550738181,1.72796845,2.82849013,3.111625976,-0.763193489,0.082031278,-0.205954304,1.839342355,-0.085710323,1.405494872,1.737350079,3.186942472,-1.173260483,0.683140587,1.103489108,2.116968446,0.323349739,-0.152514991,0.553776565,0.311989127,-0.081274787,-0.131832278,0.200606473,-0.106154529,0.233557121,1.093093488,1.019270037,-1.439057776,-0.228770417,-3.110716813,1.761108383,0.326882156,-0.159592904,3.722629089,-2.972555312
val1,raise_arms_horizontally,22.6 13.45.32.xlsx,right,1,704,57,-0.533160374,0.368819568,-0.473001829,0.930943797,0.621144322,0.074069903,-0.072501404,-0.786633004,0.408935173,-0.275936642,0.349134642,-0.822935732,1.096473332,2.059524163,2.618780828,-0.829601106,0.47756167,1.371682482,2.37501699,0.836697685,0.022743377,1.125921237,0.410748229,-0.169942526,-0.145200279,0.594175352,0.097000195,0.233557121,1.277106315,1.094625899,0.143009109,0.62489317,0.02569051,1.211445019,-0.431584285,0.686209342,-0.254131171,0.081813449
val1,raise_arms_horizontally,22.6 13.51.51.xlsx,left,0,705,58,0.113094625,0.382720527,-0.445789725,0.329613472,-0.829976183,0.553095646,-0.44918674,-0.171345735,-1.112927969,1.107805041,-0.568990449,0.507275339,-0.759284429,-0.000164887,-0.567868998,0.217863327,-0.232358327,-0.435020206,-0.498340755,0.013261851,-0.462036817,0.148260137,-0.571085551,-0.182257364,-0.184551792,-0.104815255,-0.314086807,0.37728458,-0.046652426,0.147389414,0.423466421,-0.267573307,0.427924566,-0.420552102,-0.289279894,1.395195373,-0.311449919,0.518151843
val1,raise_arms_horizontally,22.6 13.51.51.xlsx,right,0,706,59,0.113094625,0.401058171,-0.574315554,-0.008465362,-0.810272586,0.634025485,-0.548347667,-0.28854331,-0.717548401,1.163472809,-0.852177497,0.697703476,-0.844496922,-0.11369725,-0.519999592,0.294202817,-0.250923172,-0.425327258,-0.435155408,-0.062426722,-0.409555247,-0.105982276,-0.56845263,-0.195903439,-0.176082065,-0.184840429,-0.328010489,0.37728458,-0.324385433,-0.199288874,0.423466421,-0.267573307,0.427924566,-0.732945313,-0.61063674,1.044477261,-0.311449919,0.518151843
val1,raise_arms_horizontally,22.6 14.15.58.xlsx,left,1,707,60,3.990624617,0.305312497,-0.233320462,-1.314356135,0.289032365,0.523432685,-0.5768875,-1.481447198,-0.20477167,-2.621935473,-1.04797817,-0.906479506,0.478303367,-0.24913095,0.019584841,-0.492616513,0.012101378,0.117994346,-0.018257927,-0.053694961,0.145933711,-0.342650926,-0.104189087,-0.135177102,-0.057734662,-0.157592903,-0.131283724,0.521012039,-0.594325149,-1.421123074,1.316227249,1.363456049,2.573077517,-0.595498691,-1.500320054,-1.863744389,-0.49014345,2.699843815
val1,raise_arms_horizontally,22.6 14.15.58.xlsx,right,1,708,61,3.344369618,-0.045906433,-0.468682413,-1.278833075,-0.318228509,0.150322738,-0.543695322,-1.381636077,-1.030180697,-2.300775268,-0.925258316,-0.732313094,0.12828922,-0.269099295,-0.324910251,-0.475067515,-0.009619304,-0.068128331,-0.174296103,-0.034981965,-0.263054172,-0.402302221,-0.458632305,-0.12963573,-0.087032845,-0.211404764,-0.278715383,0.521012039,-0.869362166,-1.593566841,1.316227249,1.363456049,2.573077517,-0.646071164,-1.619355938,-1.960584316,-0.49014345,2.699843815
val1,raise_arms_horizontally,22.6 14.2.23.xlsx,left,0,709,62,0.759349623,0.98859017,3.316136725,-0.188243713,-0.199010369,1.350523937,3.011569546,0.802045236,1.036665729,0.736686582,1.264884371,0.700230849,-0.867612039,-0.665634985,-0.625059798,-0.42648757,0.691252385,-0.589821101,-0.564150245,-0.565087917,-0.3151668,-0.50631767,0.163234049,-0.189441592,-0.165739101,-0.224974845,0.228784574,0.262302613,-0.754455057,-0.559140688,0.448549174,0.184860393,0.013372759,-0.327157681,-0.246456765,0.345073815,-0.252172176,0.081813449
val1,raise_arms_horizontally,22.6 14.2.23.xlsx,right,0,710,63,0.759349623,0.520485319,2.665224363,-0.328332714,-0.340542298,0.84743881,2.384098954,0.502540322,0.99126806,0.575868583,1.22049334,0.501560584,-0.316031912,-0.686328748,-0.641614458,-0.190733265,0.374713094,-0.489249515,-0.296376426,-0.403157264,0.010158527,-0.410737663,0.100296204,-0.257481559,-0.106825147,-0.185819387,0.349765627,0.262302613,-0.773262109,-0.656432036,0.448549174,0.184860393,0.013372759,-0.4719276,-0.320502714,0.204635973,-0.252172176,0.081813449
val1,raise_arms_horizontally,22.6 14.22.38.xlsx,left,0,711,64,0.113094625,0.343247406,-0.548145841,-0.234174488,-0.800272422,0.666580779,-0.445296098,-0.493639066,-1.391636954,0.815549254,-1.073330486,0.697698461,-0.888056587,-0.324408058,-0.602643251,0.304588314,-0.24788178,-0.488174827,-0.665010088,-0.083288386,-0.518996054,-0.304020899,-0.546059513,-0.149256127,-0.16468058,-0.209083601,-0.38355793,0.319793596,-0.775071325,-0.464091225,0.434167143,0.167399571,-0.002919819,-0.301219681,0.154454112,0.170670954,-0.249560182,0.081813449
val1,raise_arms_horizontally,22.6 14.22.38.xlsx,right,0,712,65,0.113094625,0.062070238,-0.585968868,-0.366192637,-0.8076391,0.265683276,-0.586099202,-0.185995431,-0.521232019,0.481542641,-1.235664858,0.615858333,-0.890095484,-0.278751094,-0.679651615,0.227917776,-0.245232229,-0.403961425,-0.544604562,-0.243314991,-0.445421185,-0.390315059,-0.538549363,-0.168741995,-0.177046335,-0.305542101,-0.321971353,0.319793596,-0.770457543,-0.487174252,0.434167143,0.167399571,-0.002919819,-0.261554145,0.141010568,0.096236197,-0.249560182,0.081813449
val1,raise_arms_horizontally,22.6 14.30.19.xlsx,left,0,713,66,0.113094625,-0.521908797,-0.594176488,0.135730908,-0.857416558,-0.506708338,-0.635801443,1.117827591,-0.676770546,0.509376525,-1.146232432,0.301887398,-0.869711836,-0.516835021,-0.697474048,0.300710943,-0.251190992,-0.519943884,-0.673251382,-0.487531163,-0.47208384,-0.377103446,-0.340713505,-0.210529262,-0.189206323,-0.36795729,-0.310122468,0.549757531,-0.767445122,-0.218489187,0.37792744,0.099120524,-0.06663055,-0.182891788,0.440700865,0.625909786,-0.239112208,0.081813449
val1,raise_arms_horizontally,22.6 14.30.19.xlsx,right,0,714,67,0.113094625,-0.547183961,-0.602824393,-0.170035823,-0.814121922,-0.470159107,-0.579086953,0.956680925,-0.776393702,0.954718676,-0.502325548,0.602695085,-0.709958314,-0.69709103,-0.717707092,0.329758652,-0.242771355,-0.664428699,-0.714175671,-0.549167944,-0.526334054,-0.750936539,-0.353393088,-0.197965568,-0.188852131,-0.484626983,-0.313186018,0.549757531,-0.944614202,-0.567409273,0.37792744,0.099120524,-0.06663055,-0.350901928,0.107376679,0.188100131,-0.239112208,0.081813449
val1,raise_arms_horizontally,22.6 14.37.50.xlsx,left,1,715,68,0.113094625,-0.048469747,-0.547303096,-1.621678775,-0.115932672,-0.096283938,-0.53369694,-0.537588157,0.259297443,-0.450892487,-0.387428145,0.8742599,-0.374909345,-0.544741925,-0.421611571,0.145239652,-0.188580826,-0.532564835,-0.560645137,-0.653830832,-0.30344768,-0.79377718,-0.335568797,-0.140767748,-0.16061461,-0.527324121,-0.304284167,0.434775564,-0.598362198,-1.365595549,0.409311771,-0.282848653,0.409885201,-0.577273269,-1.603497152,-1.227454524,-0.309128147,0.518151843
val1,raise_arms_horizontally,22.6 14.37.50.xlsx,right,1,716,69,0.113094625,-0.303970631,-0.452061281,-2.075951773,-0.363088783,-0.059818998,-0.511930901,-0.596186944,0.276536755,-0.325640007,-0.433426408,1.225006565,-0.583472329,-0.804160637,-0.462482631,0.197411894,-0.211314806,-0.711956341,-0.629869264,-0.820665538,-0.339861082,-1.010942537,-0.459849362,-0.145593558,-0.158036942,-0.60345675,-0.338330825,0.434775564,-1.032513643,-1.808847783,0.409311771,-0.282848653,0.409885201,-1.026142349,-1.949855786,-1.640103488,-0.309128147,0.518151843
val1,raise_arms_horizontally,22.6 14.44.50.xlsx,left,1,717,70,-0.533160374,-0.852081594,-0.359639634,0.041899691,1.697807298,-0.94960989,-0.383645573,-0.368070236,1.051632307,-1.246146328,1.539832043,-1.402860449,3.3754222,0.172521673,1.083635007,0.222091445,-0.173877309,0.295524181,1.643851096,0.217034674,1.024228441,0.121308182,0.732922157,-0.031178398,-0.08006088,-0.047599348,0.413695876,0.492266547,0.831652067,0.01134232,-1.466107738,-2.808005957,0.387564278,0.287789248,-0.7470842,-1.255262935,-0.306225932,0.518151843
val1,raise_arms_horizontally,22.6 14.44.50.xlsx,right,1,718,71,-0.533160374,-0.271407601,-0.194983048,0.59789373,-0.576422964,-0.426206999,-0.08227406,-0.23413015,0.330809249,-0.371367103,1.320403647,-1.295620469,2.28789137,0.53753652,1.292196212,0.602586633,0.072189812,0.578013737,1.975281964,0.508135752,0.682634399,0.507988647,0.466115487,0.023866926,-0.045214843,0.046731943,0.30036089,0.492266547,0.75419664,-0.063768839,-0.227504193,-2.808005957,0.387564278,0.282516798,-1.096445478,-1.076721264,-0.306225932,0.518151843
val1,raise_arms_horizontally,22.6 14.51.31.xlsx,left,0,719,72,0.113094625,0.027514401,-0.154421359,0.49101248,-0.821063024,0.146550294,-0.115946271,0.942031228,-0.759729585,1.35831,-1.551215207,0.514177493,-0.955946812,-0.493988054,-0.708856402,0.378631228,-0.275459839,-0.585276157,-0.709203801,-0.35414422,-0.48356968,-0.57896097,-0.447245833,-0.18697695,-0.189559706,-0.463814075,-0.312873792,0.319793596,-0.552028771,0.007794109,0.434167143,-0.256025355,0.441562079,-0.932073674,1.168564956,0.52801325,-0.313191248,0.518151843
val1,raise_arms_horizontally,22.6 14.51.31.xlsx,right,0,720,73,0.113094625,0.319696277,-0.215200859,0.211990133,-0.788390555,0.480767372,-0.037786938,1.0738785,-1.147419926,1.567064134,-0.840295238,0.713273719,-0.849721686,-0.527768774,-0.681981794,0.384107985,-0.264395159,-0.566388173,-0.670678942,-0.51850656,-0.543891677,-0.778675953,-0.414481532,-0.19308817,-0.186266751,-0.509540799,-0.295679593,0.319793596,-0.756515791,-0.322289961,0.434167143,-0.256025355,0.441562079,-1.01555446,0.861907832,0.102930724,-0.313191248,0.518151843
val1,raise_arms_horizontally,22.6 14.58.13.xlsx,left,0,721,74,0.759349623,0.039578644,0.073193698,-0.104231402,1.074725297,0.52424874,-0.55726878,0.268145172,1.250135294,-0.042662182,0.805547804,0.464854056,-0.143616986,-0.696806022,-0.2751439,0.203788527,-0.217869959,-0.596530336,-0.456710364,-0.475697114,-0.139051033,-0.693271836,-0.168953878,-0.185503495,-0.122252809,-0.407302296,-0.273102608,0.434775564,-0.346480323,-0.030070514,0.4057931,0.132951442,-0.035063143,-0.607225584,1.07179517,0.405600269,-0.244336195,0.081813449
val1,raise_arms_horizontally,22.6 14.58.13.xlsx,right,0,722,75,0.759349623,0.305801211,0.026465306,-0.231264051,0.970696758,0.853524432,-0.51410066,0.411386652,1.176818251,-0.512745564,0.560005826,0.343570304,-0.054955001,-0.731778351,-0.291098966,0.046316793,-0.193067015,-0.573378997,-0.349075177,-0.589375971,-0.199999619,-0.727280268,-0.183324925,-0.205261538,-0.167338834,-0.4536613,-0.291449764,0.434775564,-0.512643255,-0.191689403,0.4057931,0.132951442,-0.035063143,-0.611310918,0.951580445,0.164458005,-0.244336195,0.081813449
val1,raise_arms_horizontally,22.6 14.8.54.xlsx,left,1,723,76,-1.179415373,1.156297405,0.621915166,0.355910574,-0.57726084,0.887184254,-0.281902624,-0.239710987,-0.266008554,-1.545691942,-1.101329911,-1.166854021,-0.33990192,-0.10496684,-0.181099043,-0.193943091,-0.155790925,-0.04056233,-0.52697667,0.021596493,-0.376206444,-0.371883607,-0.552300771,-0.232939451,-0.155299539,-0.301998777,-0.318306715,0.664739498,-0.238066807,-0.454163358,1.271550154,0.482615905,-3.125652086,0.434538991,-0.914684024,-0.317485562,3.879348706,-2.972555312
val1,raise_arms_horizontally,22.6 14.8.54.xlsx,right,1,724,77,-1.825670371,0.404222294,0.163571504,-0.217246982,-0.813390609,0.723253243,-0.507340573,-0.552237853,-1.488314771,-0.918501746,-1.13576254,-0.157545256,-0.784296919,-0.106708393,-0.146427076,0.068474157,-0.187146312,-0.296266608,-0.46012791,-0.052271309,-0.536131302,-0.007866462,-0.017210169,-0.156220851,-0.188463144,-0.262709883,-0.15330439,0.664739498,-0.544171848,-0.845358651,0.353951361,0.895219973,-3.125652086,-0.267670628,-1.128697799,-0.818595668,3.879348706,-2.972555312
val1,raise_arms_horizontally,22.6 15.4.52.xlsx,left,1,725,78,0.113094625,-0.521631246,-0.585791328,-2.218277447,-0.387833956,-0.47287528,-0.518493933,0.106998506,-0.431730701,-0.715314389,-0.596216106,1.143822375,-0.53743723,-0.688134341,-0.43137207,0.06426104,-0.163210254,-0.606022448,-0.478257662,-1.09808136,-0.498584411,-1.069649227,-0.625354137,-0.20218822,-0.192047379,-0.629896307,-0.334395331,0.262302613,-1.025934966,-1.851142125,0.448549174,-0.240504625,0.459891229,-1.154798411,-1.407242632,-1.870648711,-0.315513021,0.518151843
val1,raise_arms_horizontally,22.6 15.4.52.xlsx,right,1,726,79,0.113094625,-0.20285249,-0.521349987,-1.779220529,-0.369049517,-0.034094203,-0.522777492,0.443941534,0.695231202,-0.840566869,-0.014598023,0.795870113,-0.388335649,-0.466270258,-0.456408813,0.057700442,-0.208405672,-0.451964701,-0.430303718,-0.988248748,-0.444067549,-0.915788552,-0.60211682,-0.194685002,-0.189448678,-0.615296602,-0.356507341,0.262302613,-0.901933246,-1.582468895,0.448549174,-0.240504625,0.459891229,-0.925966058,-0.973467466,-1.618363021,-0.315513021,0.518151843
val1,bend_elbows,21.6 10.13.55.xlsx,left,1,727,0,1.749922068,-0.630601835,-0.828935862,-1.151264092,0.266036091,-0.648364206,-0.80014878,1.012362689,-0.307456552,-0.823736017,-0.417077619,-1.29532401,-0.208976082,-0.445205268,-0.210494929,0.324163897,-0.333110159,-0.749319338,-0.43484285,-0.67850659,-0.987801376,-1.360287024,-0.900122464,-0.39295765,-0.773276178,-1.123028135,-1.188983259,1.125398671,-0.100700381,-0.263466638,0.284696613,2.309301532,2.185757301,0.482474793,-0.150401485,-0.487236157,-0.562401072,2.572399114
val1,bend_elbows,21.6 10.13.55.xlsx,right,1,728,1,1.749922068,-0.563276092,-0.57322636,-0.586540091,-0.14475423,-0.569364053,-0.598346007,0.676853689,-0.229591086,-0.759259123,-0.425841419,-1.016261011,-0.276141547,-0.360591845,-0.30654562,0.305872803,-0.351619153,-0.741146056,-0.580004847,-0.528898675,-0.807811729,-1.256513327,-0.967587421,-0.355190226,-0.741221238,-1.089273773,-1.140266985,1.125398671,-0.008161273,-0.236083412,0.284696613,2.309301532,2.185757301,0.722026392,-0.075393051,-0.482800739,-0.562401072,2.572399114
val1,bend_elbows,21.6 10.42.22.xlsx,left,1,729,2,2.080876596,3.363865287,1.259564184,0.039491641,-0.399608566,3.657525078,0.193454192,-1.751592402,-1.303748903,-0.96449138,0.452096488,1.42139475,-0.168464714,-2.324619383,-0.587129694,-0.16201916,0.221405048,-1.280442496,-0.649447649,-1.052873759,1.031783916,-1.496101282,2.077792511,-0.466183007,1.323478511,-0.822695177,0.945484041,-0.951320722,-2.269017578,-3.20777773,-0.681417061,0.539868621,-2.098497342,-2.9975713,-2.600187243,-2.005441517,3.179318464,-2.126046757
val1,bend_elbows,21.6 10.42.22.xlsx,right,1,730,3,-0.566759629,1.561433798,2.297295154,0.800917558,-0.272440275,1.769898991,2.265372407,-1.634430529,-0.908039604,1.082362167,2.011863264,0.188923259,1.022765028,-1.06622882,0.482920844,0.820764857,0.791645532,-0.60179661,-0.370768243,1.397598863,2.200960745,0.382416724,2.429288559,1.580854472,2.479886562,1.702621184,2.690434471,-0.951320722,-1.433211975,-2.528048102,-0.567856874,-1.682677076,0.917533806,-2.028177855,-1.990985474,-1.803383484,-0.451638827,0.693020766
val1,bend_elbows,21.6 10.5.25.xlsx,left,0,731,4,0.095149427,-0.670972146,-0.834540305,-1.115316336,1.977371437,-0.65319611,-0.777152919,-0.777018641,-0.753891903,-0.220776312,-0.195708579,-1.001822614,1.391989473,0.382322823,0.331523608,0.658752887,-0.080540417,0.206020474,0.871010812,0.790169379,-0.038842908,0.142471779,-1.225952325,-0.341683316,-0.649985667,0.483633756,-0.430698253,1.308638617,-0.548340759,0.640994358,0.843227923,-0.110308367,-0.151942348,-0.245315,-0.805498831,1.17975594,-0.26253645,0.066561317
val1,bend_elbows,21.6 10.5.25.xlsx,right,0,732,5,-0.235805101,-0.957991638,-0.911258768,-4.630217557,0.833430626,0.293032073,1.845596582,-1.879405354,-1.709692754,-0.00280699,-0.463889111,1.120125725,-0.357592323,0.741331635,0.32758849,-0.005799438,-0.121538862,1.350851828,0.999357563,4.767242649,-0.1475285,2.813255884,-0.368023584,6.559885172,3.755433464,3.4773679,1.445466177,1.308638617,0.751032552,0.826637473,0.939876519,-0.110308367,-0.151942348,-0.05879458,-0.338371232,1.221086655,-0.26253645,0.066561317
val1,bend_elbows,21.6 10.52.40.xlsx,left,0,733,6,-0.235805101,0.626295291,0.494539643,0.342228552,0.184006795,0.499048188,0.440454373,0.037788929,-0.440566558,-0.596531724,-0.332757718,0.070049001,-0.323641712,0.114669517,0.024796342,0.089326286,-0.183326701,0.331329929,-0.066174067,-0.589504118,-0.768908983,-0.408432792,-0.461500075,-0.411981983,-0.759474855,-0.445621896,-0.740452569,-0.747720781,-0.142632443,0.399241118,-0.917388579,-1.144363689,0.205513289,-1.255346142,-1.319732438,0.71163624,-0.34279316,0.066561317
val1,bend_elbows,21.6 10.52.40.xlsx,right,0,734,7,-0.235805101,-0.285014133,-0.50215197,0.147197584,0.985772976,-0.552662791,-0.855829773,0.724783546,-0.304745444,-0.322121132,-0.418706098,0.000471942,-0.404744794,-0.376503593,-0.171757265,0.41097578,-0.382404321,-0.5524414,-0.340712917,-0.613366876,-0.897112065,-0.913279622,-0.863946756,-0.405705781,-0.789463826,-0.923682465,-0.973734552,-0.747720781,-0.239988812,0.751879291,-1.029178536,-0.870876236,0.205513289,-1.017477131,-1.295755292,0.955944733,-0.34279316,0.066561317
val1,bend_elbows,21.6 11.13.1.xlsx,left,1,735,8,1.749922068,-0.077636842,0.161294832,0.54274016,0.422900156,-0.118509893,-0.061325478,-1.14693882,-0.344413457,-0.795527376,0.003198856,-2.46530297,0.929746705,2.981107767,1.826635067,-1.044783372,1.09695989,3.256322583,1.409675495,1.664403831,1.956165839,1.652817119,-0.203194632,1.142782503,2.075904841,2.150946391,0.624960526,-1.908240442,2.762675171,0.30913685,-1.353646737,2.864368137,3.359369497,1.453960203,0.456176693,-0.378286813,-0.621695208,2.572399114
val1,bend_elbows,21.6 11.13.1.xlsx,right,1,736,9,-1.890577742,3.864596407,-0.925973992,2.368070593,-0.19260324,3.914860964,-0.948904219,-1.168445807,-0.944135104,0.174312574,0.533057263,2.15595166,-0.524699736,-2.399317195,-1.202927204,0.308963197,-0.309936348,-1.400324665,-1.011878542,-1.52173547,-1.132384824,-2.197055092,-1.782606044,-0.434201394,-0.730562821,-1.423236978,-1.343422317,-2.457960281,-1.405744979,-2.105906267,-1.090091018,-1.608359457,-2.053675016,-1.031737143,-1.354116557,-1.67582924,2.703368225,-2.126046757
val1,bend_elbows,21.6 11.4.46.xlsx,left,0,737,10,-0.235805101,-0.623524773,-0.824100324,0.367399664,-0.572938607,-0.601805066,-0.840688079,-0.297720071,-0.526002753,-0.359540759,-0.454412187,-0.065231884,-0.469761124,0.848370986,-0.875046912,0.329233934,-0.355748792,0.542321028,-0.385007554,0.237540357,-0.197816399,0.817428724,-0.093808374,-0.281356212,-0.606431066,0.244837953,0.100834311,-0.869880746,0.489206985,1.037510691,1.34701824,0.248268876,0.232527956,0.087381099,0.141560038,0.972348017,-0.347983892,0.066561317
val1,bend_elbows,21.6 11.4.46.xlsx,right,0,738,11,-0.235805101,-0.570716809,-0.856746433,1.301578182,-0.579467097,-0.634668063,-0.890372925,0.197555119,0.005268196,-0.282206865,-0.44350021,-0.02275526,-0.468634724,0.064596471,-0.89674679,0.415395837,-0.384571864,-0.568494534,-0.759846399,-0.075046246,0.099690516,0.446540003,-0.200113081,-0.249966664,-0.18397808,-0.157066605,-0.285916627,-0.869880746,0.32615844,1.096244924,1.34701824,0.248268876,0.232527956,-0.002753521,0.243246312,1.013985572,-0.347983892,0.066561317
val1,bend_elbows,21.6 12.1.52.xlsx,left,1,739,12,-0.235805101,-0.224804993,-0.114097675,0.559653543,0.119695844,-0.302394353,0.024208999,0.213531738,0.691903132,-0.13252836,-0.447770202,0.40187551,-0.461249109,0.402672661,-0.629758162,0.32907119,-0.340639046,0.243711572,-0.216360747,-0.137428192,0.248642388,0.150580671,0.259861553,-0.436272808,-0.721063594,-0.133917343,-0.082651766,0.412798879,0.406768266,0.328318304,-0.757150968,0.023835223,-0.008112175,-0.412786609,2.96666473,-0.01021326,-0.297673716,0.066561317
