Source,Exercise,Participant,hand,label,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
naama_pilot,bend_elbows,24_1.xlsx,left,0,6,0.001885883,0.023837294,0.915075772,0.067990177,-0.008671354,0.025357235,17,10.82589488,51.33333333,13.485795,-0.557646363,0.158757399,1.912838364,0.164265339,-2.205107896,1.801864832,28.70490152,3.188001587,2.454180693,1.824370866,2.380616898,0.342761478,6.696857401,13.20142765,57.74419571,25.63027756,268,0.011523306,0.030700664,0.445269017,0.834879406,0.38961039,0.135322606,0.155305909,0.349939497,77,7
naama_pilot,bend_elbows,24_1.xlsx,right,0,6,-0.025699541,0.012335091,0.9999695,0.027471198,-0.003398523,0.01331942,5,0,63.66666667,7.607014307,-0.472141007,0.050756505,1.7258041,0.230636272,-0.541384397,1.447406458,27.61734174,5.422741684,5.774744291,0.168457055,3.088207634,0.078540972,37.19572358,2.583511455,93.16154969,4.119261928,268,0.012352001,0.030972554,0.779220779,0.834879406,0.38961039,0.133274858,0.173481455,0.326180073,77,7
naama_pilot,bend_elbows,25_3.xlsx,left,0,9,0.011037137,0.02137582,0.959614816,0.042065315,0.051123359,0.049096814,18.88888889,12.44432044,53,14.90805152,-0.559355283,0.275941655,1.833131012,0.408678035,-2.667579697,2.599688408,27.93753417,6.704068672,1.905394759,0.8089765,2.327259965,0.485940353,-1.589617337,2.211162386,45.66278005,16.62446344,534,0.008203186,0.025222414,0.336134454,0.25210084,0.280112045,0.225274913,0.239604759,0.287597602,107.1,10
naama_pilot,bend_elbows,25_3.xlsx,right,0,9,-0.013684474,0.012690344,0.965983206,0.037756976,0.032164294,0.032041786,7.222222222,3.382963855,63.88888889,6.863753427,-0.423168032,0.036380817,1.715677778,0.210848105,-2.135644162,1.448541289,27.06874942,2.835220874,4.502489114,1.446697605,2.830641308,0.256766813,20.03080117,11.96344507,79.2983319,16.45351123,534,0.008746849,0.02509711,0.336134454,0.25210084,0.280112045,0.205046824,0.244258181,0.298511996,107.1,10
naama_pilot,bend_elbows,26_1.xlsx,left,1,10,0.153697858,0.273471279,0.972451756,0.0151755,0.223112143,0.296257778,14.2,9.126274645,36.1,9.81438853,-0.631627158,0.303585128,1.321718475,0.546133385,-2.575448254,1.450888342,16.95252627,7.453732454,2.82644846,2.319306446,2.020479757,0.976872698,15.43359616,20.5727324,48.22013704,33.77433953,519,0.006568563,0.017126894,0.23054755,0.461095101,0.028818444,0.107356051,0.118739198,0.136829673,1041,1
naama_pilot,bend_elbows,26_1.xlsx,right,1,10,0.121028383,0.246907227,0.934980691,0.02500708,0.192112225,0.246432235,12.7,11.36319595,38.8,9.727395449,-0.574597662,0.266865959,1.221139521,0.390565855,-2.36721727,1.993309319,13.78561946,5.833587827,3.158485769,2.233589376,2.112977487,0.848968386,15.53886007,19.91951288,56.58443237,28.5874714,519,0.006330477,0.015304601,0.461095101,0.489913545,0.028818444,0.1042644,0.105759577,0.119822746,1041,1
naama_pilot,bend_elbows,27_2.xlsx,left,0,8,0.045843231,0.08239731,0.895771676,0.076721502,0.015183762,0.024321731,10.125,6.22064535,65.875,7.900045208,-0.397682548,0.084772004,1.487245286,0.193756203,-1.567298922,0.814794318,19.78934878,4.905989293,3.298258412,1.815996451,2.472240758,0.293278754,18.33388184,17.8247896,57.30458238,21.97233099,663,0.006113434,0.022035757,0.293674699,0.022590361,0.248493976,0.188061899,0.218104518,0.350961082,120.7272727,11
naama_pilot,bend_elbows,27_2.xlsx,right,0,8,0.027685648,0.102814411,0.901969524,0.064312263,0.020135739,0.028785313,9.875,10.93405558,70.5,10.56949789,-0.377827442,0.077976283,1.31746292,0.323855238,-0.831408069,1.43638602,19.85545355,6.713142205,4.06178765,1.830498286,2.272777983,0.822408892,20.16696234,16.50272114,66.43554722,29.52426782,663,0.005807053,0.02014994,0.225903614,0.022590361,0.248493976,0.164587052,0.202308114,0.314678222,120.7272727,11
naama_pilot,bend_elbows,27_3.xlsx,left,0,9,0.023348339,0.053153202,0.912095329,0.048504356,0.015179105,0.027761647,13.88888889,11.77332201,57.11111111,11.20763629,-0.480772348,0.125279214,1.406164677,0.265927658,-1.416793161,1.89471559,17.83008595,5.742277905,3.088817474,1.828551027,2.044955127,0.644289941,14.35914792,16.22773519,50.82324497,24.79671872,537,0.006953693,0.025938843,0.334261838,0.278551532,0.250696379,0.129936309,0.233091119,0.435942384,119.6666667,9
naama_pilot,bend_elbows,27_3.xlsx,right,0,8,0.018635157,0.023014267,0.880517756,0.027127832,0.027125044,0.031138885,10,7.855844048,61,8.783100657,-0.41321126,0.062460615,1.479852382,0.228897667,-1.809950742,1.513055951,21.24402402,3.125458887,3.542183825,1.554349042,2.359661675,0.376373286,14.11590403,12.59764076,63.92638899,23.36705565,537,0.006958524,0.024760027,0.334261838,0.278551532,0.250696379,0.113952982,0.221665532,0.413813262,119.6666667,9
naama_pilot,bend_elbows,28_1.xlsx,left,1,12,0.032462432,0.109191193,0.971731792,0.076455028,0.024274081,0.094151958,7.083333333,3.232177238,64.91666667,91.88179989,-1.018245018,1.383406843,2.061558681,0.529722761,-7.13289797,14.44434051,35.67176101,19.84623444,4.285991193,1.46160212,2.719881565,0.621063335,17.5445251,21.10954733,74.09364895,23.6636561,688,0.00729946,0.019774876,0.370101597,0.021770682,0.391872279,0.185269251,0.198838886,0.260844693,76.55555556,18
naama_pilot,bend_elbows,28_1.xlsx,right,0,14,0.030289523,0.02217614,0.956990886,0.028100923,0.016116947,0.022713633,13.21428571,7.297824454,47.92857143,18.23126767,-0.638120256,0.213754225,1.968859927,0.395580022,-2.642858999,3.072815582,30.05675663,5.435841958,2.630971172,1.215802263,2.551497863,0.576379088,11.64061335,11.94549989,50.08527771,15.94079647,688,0.007755066,0.022310977,0.283018868,0.391872279,0.370101597,0.190970539,0.234322296,0.245982779,81.05882353,17
naama_pilot,bend_elbows,29_2.xlsx,left,0,7,0.031333822,0.043891396,0.967901177,0.05485995,0.100321327,0.111233854,14.85714286,6.388233231,56.28571429,6.317021601,-0.444910451,0.078874616,1.200256171,0.119207207,-1.207685386,0.945790914,16.10616207,4.284630843,2.309023936,1.301611938,2.338013347,0.591440609,0.169107601,5.178603764,55.20904652,10.95761166,310,0.008442506,0.023832503,0.723472669,0.337620579,0.38585209,0.140298182,0.140979313,0.266830858,77.75,8
naama_pilot,bend_elbows,29_2.xlsx,right,0,7,0.086703543,0.032321946,0.971861062,0.022499231,0.090473061,0.028458846,20.71428571,4.855041562,54,6.904105059,-0.478434653,0.059746528,0.882496903,0.078413565,-0.504751849,0.25188595,7.996717563,1.647813912,1.350071276,0.366473589,1.933507889,0.318966931,-0.876132336,0.795682882,38.96420889,7.247072107,310,0.007658085,0.022301826,0.723472669,0.337620579,0.38585209,0.118420704,0.134700714,0.262468395,77.75,8
naama_pilot,bend_elbows,2_1.xlsx,left,1,10,0.027567621,0.018687998,0.934054269,0.024594805,0.025752927,0.025097506,20.6,6.899275324,31.5,18.86943443,-1.043347915,0.359435118,1.673417848,0.394905028,-0.534635775,1.352538072,22.49285401,7.317378001,1.539170151,0.888669912,1.736383114,0.602634992,1.981351818,3.554496323,28.66525811,16.13671333,653,0.005939603,0.019616605,0.298165138,0.504587156,0.02293578,0.126388438,0.145608637,0.275188031,1308,1
naama_pilot,bend_elbows,2_1.xlsx,right,1,10,0.048046327,0.019107231,0.919586104,0.033795764,0.038389752,0.021812266,23.2,5.88406511,33.6,20.36445705,-0.975111995,0.378061789,1.442698976,0.373012158,-0.255362338,0.384998526,19.56615766,8.477362971,1.18214819,0.275300855,1.568992292,0.429838569,0.945959693,2.859169665,23.14269663,8.446538425,653,0.005264693,0.017383507,0.527522936,0.504587156,0.02293578,0.114339327,0.141257832,0.215172926,1308,1
naama_pilot,bend_elbows,31_1.xlsx,left,0,13,-0.007138972,0.035239198,0.994600478,0.013811224,0.005657334,0.035108738,11.76923077,6.352871348,23.30769231,7.087366876,-1.349949237,0.400286438,2.190387135,0.670255983,-3.303573622,5.212895148,32.41227794,12.71526535,3.286032914,1.786995752,2.539685292,0.585173345,11.74451249,17.97617109,56.35694621,25.3294227,616,0.008077434,0.023190698,0.534412955,0.388663968,0.024291498,0.144394602,0.158991285,0.352611879,1235,1
naama_pilot,bend_elbows,31_1.xlsx,right,0,13,0.010875253,0.026250546,0.953614217,0.037685802,0.022780777,0.027066987,16.53846154,9.143443777,20.53846154,6.539818864,-1.45488922,0.4507806,2.176126948,0.712458934,-3.449063224,6.346755711,32.5234296,12.69721704,2.498312172,1.771018306,2.151009492,0.604861372,8.232335226,15.73816535,44.2625614,28.09106898,616,0.007515706,0.021874245,0.461538462,0.388663968,0.024291498,0.142435202,0.157242634,0.326063045,1235,1
naama_pilot,bend_elbows,32_1.xlsx,left,0,11,-0.008139629,0.008720727,0.976841719,0.043727046,0.002255364,0.02165092,9.272727273,5.587323314,23.90909091,6.073788693,-1.232505969,0.36484166,3.019947252,0.33158877,-8.994808134,2.915080407,47.18802958,6.450100863,3.97589984,1.712554626,2.793128186,0.275444416,16.75072502,17.61279851,73.36759755,16.59832182,270,0.015223039,0.034741237,0.497237569,0.552486188,0.662983425,0.18322586,0.223946418,0.369032316,45.25,12
naama_pilot,bend_elbows,32_1.xlsx,right,0,11,-0.004141293,0.014597785,0.920712851,0.027270379,0.027982498,0.020932376,5.636363636,0.809039835,28.72727273,8.355727486,-0.979839266,0.295017356,2.522158358,0.309815544,-3.998842516,2.783928585,44.20342312,6.43767585,4.767977855,0.621609211,2.683381319,0.284945447,23.13397934,13.10980523,78.43271406,9.372373824,270,0.014256811,0.03173649,0.497237569,0.552486188,0.662983425,0.166920299,0.206723269,0.332598652,45.25,12
naama_pilot,bend_elbows,35_3.xlsx,left,1,10,0.051059759,0.100987464,0.972980186,0.043786999,0.046202625,0.032800383,16.4,4.299870799,55.9,65.47170721,-0.718142677,0.231243844,1.506033469,0.490071006,-1.392137278,2.176627379,20.6244596,7.248637336,1.763041371,0.51861729,1.996338619,0.445511216,4.033599115,5.968143419,31.08116121,8.451870749,417,0.008235171,0.026537997,0.035842294,0.430107527,0.465949821,0.217478512,0.253748366,0.256794766,64.38461538,13
naama_pilot,bend_elbows,35_3.xlsx,right,1,9,0.00355022,0.02082999,0.988397569,0.017462556,0.113115938,0.201786048,6.222222222,1.855921454,36.33333333,4.242640687,-0.697860507,0.148495614,1.573596834,0.431449105,-1.713231315,2.448586433,23.99032181,8.226127262,4.681776241,0.91612461,2.855869938,0.408206556,28.2194531,14.21172633,67.69671978,13.24691175,417,0.009895033,0.02628705,0.035842294,0.465949821,0.430107527,0.223879125,0.245597534,0.256821424,69.75,12
naama_pilot,bend_elbows,36_1.xlsx,left,0,8,0.002933131,0.07463201,0.981070929,0.029439258,-0.019648848,0.022460162,10.25,5.230405611,27,13.6381817,-1.344886955,0.682367048,2.415083888,0.611474085,-3.377625154,3.696907877,39.0722952,13.82484971,3.639428392,1.978200398,2.724934369,0.465542931,13.3101587,20.8569067,67.77300177,25.73088739,158,0.017974059,0.035691841,1.31661442,0.846394984,0.752351097,0.157499051,0.170387032,0.229052152,39.875,8
naama_pilot,bend_elbows,36_1.xlsx,right,1,7,-0.032903757,0.013913853,0.969575687,0.028626353,-0.023371158,0.025378512,6.142857143,3.023715784,25.42857143,8.941609528,-1.301641314,0.608481567,2.994307482,0.506761266,-7.01067113,4.385966736,51.37529158,13.78401896,5.134806296,1.290656405,2.922644332,0.22695603,30.13643533,15.34250815,82.42301613,16.24397256,158,0.019861552,0.034980362,1.31661442,0.846394984,0.752351097,0.132420794,0.171858613,0.243403657,39.875,8
naama_pilot,bend_elbows,37_1.xlsx,left,1,13,0.022103498,0.0283156,0.96153923,0.041041747,0.032963651,0.022015543,7.307692308,2.496150883,58,9.660917831,-0.486546688,0.073147598,1.505215675,0.348894332,-0.362654334,0.945634068,22.20676087,8.955984711,3.961874675,0.97160233,2.761522456,0.475518751,19.99172592,14.39444192,64.24608343,9.700528062,974,0.005366509,0.020143258,0.01537673,0.230650948,0.246027678,0.194725365,0.243971413,0.421601156,121.9375,16
naama_pilot,bend_elbows,37_1.xlsx,right,1,13,0.03877512,0.040627442,0.965795383,0.040087374,0.018906309,0.023287706,9.615384615,10.17790468,53.30769231,7.099115149,-0.517713155,0.067592129,1.812189568,0.260660833,-2.353557145,1.879158453,27.58655444,5.969263307,4.181142173,1.699729327,2.674584673,0.741135998,24.4338809,16.87789957,70.01457745,26.73240757,974,0.005434124,0.01981882,0.01537673,0.230650948,0.246027678,0.188872363,0.235170918,0.42318465,121.9375,16
naama_pilot,bend_elbows,39_2.xlsx,left,0,10,0.007896368,0.007411965,0.962191223,0.018755446,0.002143831,0.013290888,22.6,4.325634186,28.3,20.1276482,-1.442736424,0.793578679,2.399317963,0.53481616,-6.470029491,3.776595483,38.41688538,12.64604686,1.313694331,0.291615459,1.932091664,0.221420526,0.002006348,0.256913108,34.25030322,6.033436333,459,0.008463228,0.021100362,0.06514658,0.716612378,0.684039088,0.142429095,0.166613078,0.176440864,43.85714286,21
naama_pilot,bend_elbows,39_2.xlsx,right,0,15,0.002755538,0.019125364,0.939274039,0.014922776,0.006729818,0.034715942,6.533333333,1.641718032,29.26666667,3.453086956,-0.904673876,0.086684276,2.656778467,0.191745632,-5.935004057,3.97979123,43.00209527,3.448056578,4.343075109,0.915865915,2.767286659,0.237887329,19.8633121,10.92658807,73.62429539,16.90628839,459,0.010028378,0.023842952,0.586319218,0.684039088,0.716612378,0.176895851,0.180762359,0.238167041,41.86363636,22
naama_pilot,bend_elbows,3_2.xlsx,left,1,10,0.008623563,0.030206916,0.987981924,0.02190721,0.018008233,0.024520554,10.6,6.801960502,56,40.77853466,-0.63503953,0.197199575,1.353045393,0.201660544,-0.060333752,0.397973757,17.74936597,3.907049001,3.683495277,1.873399009,2.526191297,0.44195886,12.27526331,15.10480922,63.0754294,26.54940899,407,0.010079046,0.027370277,0.403916769,0.440636475,0.477356181,0.134984236,0.266868209,0.333478202,62.84615385,13
naama_pilot,bend_elbows,3_2.xlsx,right,0,12,0.143563904,0.269143973,0.919733953,0.114010197,0.138775154,0.27563009,9.25,5.083395429,29.83333333,14.15391583,-0.742563007,0.353640682,1.739054402,0.92906054,-3.276769498,3.642450611,26.3585381,13.83670152,2.748968906,1.781483209,2.174209429,1.161673798,13.37578162,14.91601115,45.2229499,29.05205801,407,0.010164872,0.02678428,0.036719706,0.440636475,0.477356181,0.122559176,0.263150329,0.347258281,62.84615385,13
naama_pilot,bend_elbows,40_2.xlsx,left,0,10,-0.003318169,0.01507811,0.913417339,0.031135948,0.011602324,0.022214589,10.1,3.784471195,57.6,6.415259586,-0.452616136,0.053804725,1.843812807,0.118672825,-2.635984994,1.383580211,28.51961256,2.477148077,3.030923791,1.06115238,2.319631864,0.504467023,5.0562858,6.617186043,56.81052877,18.61190284,555,0.007519218,0.025565604,0.323450135,0.350404313,0.242587601,0.225502269,0.229590836,0.32688269,123.6666667,9
naama_pilot,bend_elbows,40_2.xlsx,right,0,10,-0.009322042,0.02150399,0.924995953,0.03839538,0.078289519,0.186578721,7.8,2.898275349,52.4,25.71294529,-1.073253818,1.614850965,1.758070106,0.583070713,-8.713049194,14.78674121,31.82406029,30.81963936,3.842799677,1.366935032,2.562283746,0.68180094,21.20687613,27.63221466,56.61895172,23.8001066,555,0.007469897,0.022557759,0.323450135,0.269541779,0.242587601,0.162859931,0.177423193,0.269589074,123.6666667,9
naama_pilot,bend_elbows,41_1.xlsx,left,0,9,0.01026434,0.013756591,0.943032723,0.030710849,-0.011664873,0.022364344,6.222222222,1.855921454,37.77777778,6.924192693,-0.660395049,0.163548707,2.329770774,0.247980032,-5.545236239,2.562309609,37.17911505,8.392277722,4.404785762,0.790790086,2.771578219,0.327787708,27.6215731,14.66196213,64.76402925,15.06887982,454,0.009864012,0.025974237,0.395170143,0.032930845,0.428100988,0.173542437,0.193791941,0.327187992,70.07692308,13
naama_pilot,bend_elbows,41_1.xlsx,right,0,9,-0.00298913,0.007572177,0.949626067,0.019616622,-0.000369809,0.019219334,9.555555556,3.004626063,36.33333333,6.614378278,-0.702526776,0.121679667,2.104383275,0.301015547,-3.80301526,4.194215838,35.77628234,6.836642951,3.172881495,0.811926072,2.43922,0.207651448,4.63310906,9.003907417,53.26871831,9.156282875,454,0.009236959,0.024964718,0.395170143,0.032930845,0.428100988,0.172030214,0.190388847,0.314881309,70.07692308,13
naama_pilot,bend_elbows,42_3.xlsx,left,0,10,0.026659781,0.026497854,0.96378843,0.036628834,0.037157404,0.056724663,25.4,15.2184099,33,11.0352969,-0.949238627,0.411080985,1.850010308,0.701499813,-1.73685571,3.367886664,28.67045963,13.4447591,1.792548503,1.607978513,1.5659915,0.966412068,6.616846087,14.48263389,28.73383458,28.57116093,497,0.007983024,0.025435583,0.240963855,0.301204819,0.361445783,0.19600744,0.230532176,0.329272035,83,12
naama_pilot,bend_elbows,42_3.xlsx,right,0,10,0.044630873,0.025440394,0.927699664,0.057273398,0.055263604,0.032416295,23.7,12.59673679,40.7,15.34094014,-0.748689445,0.411323444,1.586604339,0.733146414,-2.503801801,4.589215589,21.91619086,12.90689278,1.818411758,1.732498662,1.612532108,0.724168491,6.238838308,13.0528642,31.88338522,26.31593921,497,0.007506974,0.024601749,0.240963855,0.301204819,0.361445783,0.184970724,0.232785771,0.317950151,83,12
naama_pilot,bend_elbows,43_3.xlsx,left,0,14,0.005210792,0.009120782,0.893491884,0.233520438,-0.002444357,0.021312225,13.64285714,6.184436332,18.21428571,5.740256915,-1.455117162,0.590509702,2.747898075,0.850378362,-8.544799115,6.084867969,40.6801339,14.58333177,2.228315643,1.152731914,2.167436932,0.69588029,5.171153425,9.967026637,43.07108792,20.2858102,583,0.008019934,0.0238477,0.564585115,0.538922156,0.02566296,0.245015405,0.275807744,0.317073127,1169,1
naama_pilot,bend_elbows,43_3.xlsx,right,0,13,0.041775053,0.025999396,0.992199366,0.008658301,0.05541394,0.036314845,16.15384615,5.727799954,31.69230769,4.308607961,-0.894576431,0.119263041,1.812298614,0.332592591,-0.646882547,1.480955224,27.42172925,7.1950576,1.948592391,0.680363333,2.041678056,0.561745753,3.602507579,6.304291583,32.83954299,12.83982381,583,0.007028992,0.021741402,0.564585115,0.02566296,0.538922156,0.234535251,0.25558566,0.27510657,55.66666667,21
naama_pilot,bend_elbows,44_3.xlsx,left,1,12,0.1413313,0.214706804,0.99677347,0.012088357,0.109749879,0.182043013,14,10.64296609,28.5,14.17744688,-1.140644817,0.67151012,1.841432584,0.898109415,-4.849717792,6.042682378,26.70162154,17.64720849,2.817457409,1.746788655,2.195437379,0.713444945,11.25608688,19.82297835,55.48172966,23.49607264,328,0.011966824,0.027498527,0.547112462,0.045592705,0.592705167,0.180584632,0.201681925,0.208036861,50.61538462,13
naama_pilot,bend_elbows,44_3.xlsx,right,1,11,0.124569148,0.224339129,0.964941318,0.037352033,0.11991838,0.226892023,11,6.884765791,31.72727273,7.836975298,-0.725506048,0.248098924,1.661168121,0.547563983,-4.285461137,4.02285818,26.12129797,12.04597275,3.101011263,2.020258623,2.07601331,0.607161156,10.02326387,18.15855278,52.70931237,30.06182984,328,0.011625845,0.025679074,0.455927052,0.592705167,0.045592705,0.168335467,0.177287029,0.211587168,658,1
naama_pilot,bend_elbows,45_2.xlsx,left,0,24,-0.004806645,0.015206152,0.947415673,0.028810794,0.021548098,0.124729208,14.29166667,6.810983244,16.625,6.832228613,-1.876403786,0.967281159,2.877355629,0.655596973,-10.10704758,6.90243494,47.96978099,15.7015039,2.682369453,1.680207779,2.28704977,0.516360187,8.867371707,16.12130962,49.88891845,25.21960439,572,0.009138362,0.021230571,0.784655623,0.732345248,0.836965998,0.189512986,0.193351218,0.200919991,35.84375,32
naama_pilot,bend_elbows,45_2.xlsx,right,0,24,-0.019127258,0.019999095,0.92831131,0.024961927,0.011753974,0.025459193,5.458333333,0.931532943,26.08333333,5.800424772,-1.03840988,0.191823821,2.480215488,0.226871902,-5.665461337,2.789034419,39.29608526,5.102446689,5.007579903,0.723799,2.848905802,0.298781368,32.29994377,7.534547787,79.03688591,16.47078742,572,0.009064599,0.019813849,0.784655623,0.732345248,0.836965998,0.172115914,0.188657782,0.208428975,35.84375,32
